priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND
5939.716312,2021,23/06/2021,T,F,335000,KT15 1AX,E07000212,{D707E535-FA9E-0AD9-E053-6B04A8C067CC},12268079,56.4,3,11,71,80,England and Wales: 1950-1966
5149.253731,2021,24/06/2021,S,F,345000,KT15 1AX,E07000212,{D707E535-F8EB-0AD9-E053-6B04A8C067CC},12270962,67,3,12,67,90,England and Wales: 1976-1982
5868.421053,2021,18/01/2021,F,L,223000,KT15 1BD,E07000212,{BEF7EBBF-560F-7A76-E053-6B04A8C092F7},12274773,38,2,11,70,72,England and Wales: 1996-2002
4825.35334,2021,19/01/2021,D,F,775000,KT15 1BJ,E07000212,{BEF7EBBF-5545-7A76-E053-6B04A8C092F7},12281252,160.61,NA,11,78,80,NO DATA!
3557.639272,2021,01/03/2021,F,L,258000,KT15 1BQ,E07000212,{C6209F5F-DCDD-295E-E053-6C04A8C0DDCC},12260856,72.52,NA,11,89,89,NO DATA!
4285.714286,2021,19/11/2021,F,L,300000,KT15 1BQ,E07000212,{D4D42646-5FA6-27F6-E053-6C04A8C0A572},12278773,70,NA,11,80,80,NO DATA!
2692.857143,2021,28/06/2021,F,L,188500,KT15 1BQ,E07000212,{E073986B-C5DB-2134-E053-6C04A8C0233B},12262572,70,NA,11,80,80,NO DATA!
1657.142857,2021,28/10/2021,F,L,116000,KT15 1BQ,E07000212,{DBA933FA-05A1-669D-E053-6B04A8C0AD56},12267066,70,NA,11,81,81,NO DATA!
4223.602484,2021,22/06/2021,S,F,680000,KT15 1BS,E07000212,{DE2D0CE0-317B-51EE-E053-6C04A8C00671},12271025,161,NA,11,85,92,NO DATA!
4918.032787,2021,01/09/2021,S,F,600000,KT15 1BS,E07000212,{D707E535-FCC1-0AD9-E053-6B04A8C067CC},12274612,122,NA,11,85,94,NO DATA!
3921.568627,2021,18/06/2021,D,F,400000,KT15 1BW,E07000212,{D707E535-F555-0AD9-E053-6B04A8C067CC},12282733,102,3,12,50,85,England and Wales: 1930-1949
3663.101604,2021,11/06/2021,D,F,685000,KT15 1BX,E07000212,{C6209F5F-D6DD-295E-E053-6C04A8C0DDCC},12263775,187,6,11,70,81,England and Wales: 1996-2002
4922.48062,2021,09/08/2021,D,F,635000,KT15 1DB,E07000212,{CD5A9DCC-572B-310A-E053-6C04A8C00A1F},12287174,129,8,11,45,81,England and Wales: 1950-1966
4485.927212,2021,10/11/2021,D,F,620000,KT15 1DB,E07000212,{D93B27B1-5CDD-3100-E053-6C04A8C08887},12275952,138.21,7,11,65,70,England and Wales: 1967-1975
4333.333333,2021,11/06/2021,D,F,520000,KT15 1DD,E07000212,{D4D42646-5991-27F6-E053-6C04A8C0A572},12285684,120,5,11,63,80,England and Wales: 1967-1975
5386.904762,2021,06/08/2021,S,F,452500,KT15 1DE,E07000212,{CD5A9DCC-5774-310A-E053-6C04A8C00A1F},12266566,84,5,12,73,86,England and Wales: 1950-1966
4435.028249,2021,08/06/2021,D,F,785000,KT15 1DF,E07000212,{D22473F6-0A7E-7B40-E053-6C04A8C0A630},12273168,177,8,11,54,70,England and Wales: 1930-1949
5416.666667,2021,24/09/2021,D,F,812500,KT15 1DL,E07000212,{D93B27B1-5AF8-3100-E053-6C04A8C08887},12262670,150,6,11,54,81,England and Wales: 1930-1949
4448.818898,2021,29/06/2021,D,F,565000,KT15 1DL,E07000212,{D22473F6-0997-7B40-E053-6C04A8C0A630},12285716,127,6,11,46,72,England and Wales: 1967-1975
5034.482759,2021,28/09/2021,D,F,730000,KT15 1DN,E07000212,{D93B27B1-607D-3100-E053-6C04A8C08887},12286486,145,6,11,54,82,England and Wales: 1930-1949
5000,2021,15/12/2021,D,F,565000,KT15 1DN,E07000212,{E073986B-BFA2-2134-E053-6C04A8C0233B},12277356,113,5,11,50,78,England and Wales: before 1900
5509.259259,2021,26/11/2021,D,F,595000,KT15 1DQ,E07000212,{D4D42646-60F3-27F6-E053-6C04A8C0A572},12287319,108,4,11,54,87,England and Wales: 1930-1949
5624.479167,2021,28/10/2021,D,F,539950,KT15 1DT,E07000212,{D4D42646-5EA6-27F6-E053-6C04A8C0A572},12266336,96,5,11,48,79,England and Wales: before 1900
3808.988764,2021,27/09/2021,F,L,339000,KT15 1DT,E07000212,{D93B27B1-5CD8-3100-E053-6C04A8C08887},12282227,89,4,11,63,76,England and Wales: 1967-1975
2250,2021,08/03/2021,F,L,110250,KT15 1EA,E07000212,{C3C3F9B6-5224-362B-E053-6B04A8C03ACC},12267648,49,NA,11,87,87,NO DATA!
1731.343284,2021,04/06/2021,F,L,116000,KT15 1EA,E07000212,{D93B27B1-62F9-3100-E053-6C04A8C08887},12268740,67,NA,11,87,87,NO DATA!
5631.067961,2021,25/08/2021,D,F,580000,KT15 1EH,E07000212,{D707E535-F388-0AD9-E053-6B04A8C067CC},12286467,103,5,11,47,78,England and Wales: 1930-1949
5405.405405,2021,15/01/2021,D,F,600000,KT15 1EJ,E07000212,{BEF7EBBF-4F73-7A76-E053-6B04A8C092F7},12264487,111,6,11,65,83,England and Wales: 1950-1966
4863.636364,2021,20/12/2021,S,F,535000,KT15 1EL,E07000212,{D707E535-F462-0AD9-E053-6B04A8C067CC},12287716,110,5,11,72,84,England and Wales: 1967-1975
5606.382979,2021,18/11/2021,D,F,527000,KT15 1EL,E07000212,{D93B27B1-5BDC-3100-E053-6C04A8C08887},12262607,94,5,11,61,83,England and Wales: 1950-1966
6048.941435,2021,27/09/2021,S,F,440000,KT15 1EP,E07000212,{D93B27B1-5D92-3100-E053-6C04A8C08887},12284941,72.74,4,11,74,75,England and Wales: 1967-1975
5107.526882,2021,29/06/2021,S,F,475000,KT15 1EP,E07000212,{CFC9085D-0DCA-9A70-E053-6B04A8C09D6A},12285496,93,6,11,69,85,England and Wales: 1967-1975
4330.708661,2021,14/12/2021,D,F,550000,KT15 1EQ,E07000212,{D707E535-F390-0AD9-E053-6B04A8C067CC},12287892,127,3,11,63,85,England and Wales: 1930-1949
5864.197531,2021,24/09/2021,S,F,475000,KT15 1EQ,E07000212,{D93B27B1-60A0-3100-E053-6C04A8C08887},12286770,81,5,11,65,84,England and Wales: 1950-1966
5466.666667,2021,15/01/2021,S,F,410000,KT15 1ES,E07000212,{C18F412B-53E9-81A6-E053-6B04A8C0AD18},12279475,75,5,11,56,77,England and Wales: 1950-1966
7843.137255,2021,05/03/2021,D,F,800000,KT15 1ET,E07000212,{C3C3F9B6-4BD9-362B-E053-6B04A8C03ACC},12259480,102,5,11,60,78,England and Wales: 1950-1966
4013.157895,2021,09/11/2021,D,F,533750,KT15 1ET,E07000212,{D22473F6-0AB5-7B40-E053-6C04A8C0A630},12285459,133,6,11,70,85,England and Wales: 1976-1982
5000,2021,19/03/2021,D,F,525000,KT15 1FB,E07000212,{C3C3F9B6-524B-362B-E053-6B04A8C03ACC},12262984,105,NA,11,87,87,NO DATA!
1753.731343,2021,18/05/2021,F,L,117500,KT15 1FF,E07000212,{E073986B-C5CD-2134-E053-6C04A8C0233B},12259618,67,NA,11,79,79,NO DATA!
4910.714286,2021,25/06/2021,F,L,275000,KT15 1FN,E07000212,{D93B27B1-6454-3100-E053-6C04A8C08887},12267023,56,NA,11,84,84,NO DATA!
5050,2021,12/04/2021,S,F,499950,KT15 1FQ,E07000212,{D707E535-FD7B-0AD9-E053-6B04A8C067CC},12286097,99,NA,11,84,95,
5036.397059,2021,08/10/2021,D,F,684950,KT15 1FQ,E07000212,{D707E535-FDD4-0AD9-E053-6B04A8C067CC},12287084,136,NA,11,85,94,2021
4782.945736,2021,29/06/2021,D,F,617000,KT15 1FQ,E07000212,{D707E535-FDAD-0AD9-E053-6B04A8C067CC},12286296,129,NA,11,86,95,
4963.235294,2021,31/03/2021,D,F,675000,KT15 1FQ,E07000212,{D707E535-FD83-0AD9-E053-6B04A8C067CC},12285719,136,NA,11,85,94,
5483.870968,2021,07/06/2021,S,F,510000,KT15 1FQ,E07000212,{D707E535-FDA4-0AD9-E053-6B04A8C067CC},12286509,93,NA,11,84,96,2021
5537.634409,2021,25/08/2021,S,F,515000,KT15 1FQ,E07000212,{D707E535-FDC9-0AD9-E053-6B04A8C067CC},12260730,93,NA,11,84,95,NO DATA!
5483.870968,2021,16/06/2021,S,F,510000,KT15 1FQ,E07000212,{D707E535-FDB1-0AD9-E053-6B04A8C067CC},12287118,93,NA,11,84,96,2021
5430.107527,2021,16/04/2021,S,F,505000,KT15 1FQ,E07000212,{D707E535-FD91-0AD9-E053-6B04A8C067CC},12285766,93,NA,11,84,96,
5268.817204,2021,25/03/2021,S,F,490000,KT15 1FQ,E07000212,{D707E535-FD81-0AD9-E053-6B04A8C067CC},12285600,93,NA,11,84,96,
4782.945736,2021,25/06/2021,S,F,617000,KT15 1FQ,E07000212,{D707E535-FDB2-0AD9-E053-6B04A8C067CC},12286295,129,NA,11,86,95,
5268.817204,2021,25/03/2021,S,F,490000,KT15 1FQ,E07000212,{D707E535-FD72-0AD9-E053-6B04A8C067CC},12285601,93,NA,11,84,96,
5646.067416,2021,10/12/2021,S,F,502500,KT15 1FQ,E07000212,{D707E535-FDF6-0AD9-E053-6B04A8C067CC},12287461,89,NA,11,84,95,2021
4834.710744,2021,01/11/2021,S,F,585000,KT15 1HQ,E07000212,{E073986B-C128-2134-E053-6C04A8C0233B},12287123,121,6,11,70,81,England and Wales: 1967-1975
4257.8125,2021,24/09/2021,D,F,545000,KT15 1HQ,E07000212,{D4D42646-5780-27F6-E053-6C04A8C0A572},12285916,128,6,11,70,82,England and Wales: 1967-1975
4972.60274,2021,24/06/2021,S,F,363000,KT15 1HZ,E07000212,{CFC9085D-0D93-9A70-E053-6B04A8C09D6A},12261018,73,5,12,65,85,England and Wales: 1950-1966
4062.5,2021,22/04/2021,S,L,260000,KT15 1HZ,E07000212,{C8A3A576-A38E-0425-E053-6C04A8C0947B},12285355,64,3,11,70,77,England and Wales: 1967-1975
5526.315789,2021,16/02/2021,D,F,420000,KT15 1JA,E07000212,{C18F412B-53A4-81A6-E053-6B04A8C0AD18},12279806,76,NA,11,82,82,NO DATA!
5263.157895,2021,03/11/2021,S,F,500000,KT15 1JD,E07000212,{D4D42646-59A8-27F6-E053-6C04A8C0A572},12287697,95,4,11,63,78,England and Wales: 1967-1975
4872.727273,2021,06/12/2021,S,F,536000,KT15 1JJ,E07000212,{DBA933FA-01BE-669D-E053-6B04A8C0AD56},12286863,110,6,11,70,84,England and Wales: 1976-1982
4475.308642,2021,09/06/2021,D,F,725000,KT15 1JN,E07000212,{D22473F6-0E3B-7B40-E053-6C04A8C0A630},12285683,162,8,11,71,77,England and Wales: 1996-2002
5229.007634,2021,19/03/2021,D,F,685000,KT15 1JN,E07000212,{C18F412B-57EB-81A6-E053-6B04A8C0AD18},12285867,131,8,11,68,83,England and Wales: 1996-2002
4979.21718,2021,10/03/2021,D,F,575000,KT15 1JN,E07000212,{C3C3F9B6-50E9-362B-E053-6B04A8C03ACC},12273756,115.48,7,11,67,72,England and Wales: 1996-2002
4229.166667,2021,20/05/2021,S,F,507500,KT15 1JQ,E07000212,{C6209F5F-D6E2-295E-E053-6C04A8C0DDCC},12285661,120,7,11,68,81,England and Wales: 1967-1975
3601.532567,2021,19/08/2021,D,F,940000,KT15 1JR,E07000212,{D22473F6-0A9D-7B40-E053-6C04A8C0A630},12274338,261,8,11,62,73,England and Wales: 1930-1949
5500,2021,28/06/2021,T,F,264000,KT15 1LF,E07000212,{D22473F6-0CD8-7B40-E053-6C04A8C0A630},12262761,48,2,11,67,92,England and Wales: 1983-1990
5804.347826,2021,05/08/2021,T,F,267000,KT15 1LF,E07000212,{CD5A9DCC-59C7-310A-E053-6C04A8C00A1F},12284062,46,2,11,70,89,England and Wales: 1983-1990
5123.809524,2021,24/02/2021,D,F,538000,KT15 1LG,E07000212,{C3C3F9B6-4E6E-362B-E053-6B04A8C03ACC},12270022,105,5,12,63,82,England and Wales: 1950-1966
3539.007092,2021,18/06/2021,D,F,499000,KT15 1LG,E07000212,{D707E535-F97E-0AD9-E053-6B04A8C067CC},12283028,141,4,11,65,80,England and Wales: 1991-1995
4444.444444,2021,31/03/2021,S,F,400000,KT15 1LG,E07000212,{E073986B-C68E-2134-E053-6C04A8C0233B},12281810,90,4,11,62,86,England and Wales: 1950-1966
3388.888889,2021,17/03/2021,S,F,610000,KT15 1LG,E07000212,{C6209F5F-D8EC-295E-E053-6C04A8C0DDCC},12285346,180,7,11,73,83,England and Wales: 1950-1966
4464.285714,2021,12/03/2021,D,F,750000,KT15 1LL,E07000212,{C18F412B-57D8-81A6-E053-6B04A8C0AD18},12271283,168,9,11,73,81,England and Wales: 1996-2002
4438.202247,2021,18/06/2021,T,F,395000,KT15 1LN,E07000212,{CFC9085D-1053-9A70-E053-6B04A8C09D6A},12264305,89,5,11,74,87,England and Wales: 1967-1975
4628.205128,2021,06/08/2021,T,F,361000,KT15 1LN,E07000212,{CB0035E6-39CE-58AE-E053-6B04A8C091AF},12259349,78,3,12,72,89,England and Wales: 1950-1966
5066.666667,2021,13/01/2021,T,F,380000,KT15 1LN,E07000212,{C8A3A576-A148-0425-E053-6C04A8C0947B},12259922,75,5,11,72,87,England and Wales: 1983-1990
4415.584416,2021,18/03/2021,T,F,340000,KT15 1LN,E07000212,{C18F412B-57B4-81A6-E053-6B04A8C0AD18},12279452,77,4,11,69,87,England and Wales: 1950-1966
4615.384615,2021,26/03/2021,T,F,420000,KT15 1LP,E07000212,{C8A3A576-A19E-0425-E053-6C04A8C0947B},12272223,91,5,12,63,81,England and Wales: 1967-1975
4578.096948,2021,22/09/2021,S,F,459000,KT15 1LP,E07000212,{D93B27B1-5F53-3100-E053-6C04A8C08887},12284524,100.26,4,11,66,77,England and Wales: 1950-1966
5866.666667,2021,08/11/2021,S,F,440000,KT15 1LQ,E07000212,{D22473F6-0C70-7B40-E053-6C04A8C0A630},12287241,75,5,11,60,86,England and Wales: 1950-1966
3914.634146,2021,25/01/2021,T,F,321000,KT15 1LR,E07000212,{BEF7EBBF-5350-7A76-E053-6B04A8C092F7},12278028,82,3,11,54,74,England and Wales: 1950-1966
3428.571429,2021,07/05/2021,T,F,480000,KT15 1LR,E07000212,{CD5A9DCC-591F-310A-E053-6C04A8C00A1F},12285328,140,6,11,70,84,England and Wales: 1983-1990
4220.183486,2021,08/06/2021,D,F,460000,KT15 1LW,E07000212,{D22473F6-0BF3-7B40-E053-6C04A8C0A630},12285847,109,6,11,68,86,England and Wales: 1976-1982
4452.054795,2021,25/06/2021,S,F,650000,KT15 1LZ,E07000212,{CFC9085D-0FFE-9A70-E053-6B04A8C09D6A},12285819,146,6,11,57,77,England and Wales: 1950-1966
5265.448216,2021,19/07/2021,T,F,242000,KT15 1NF,E07000212,{D22473F6-0C79-7B40-E053-6C04A8C0A630},12280844,45.96,2,11,52,73,England and Wales: 1983-1990
4700.413223,2021,28/05/2021,T,F,227500,KT15 1NF,E07000212,{C8A3A576-A1E5-0425-E053-6C04A8C0947B},12276819,48.4,2,11,39,64,England and Wales: 1983-1990
6022.727273,2021,17/12/2021,S,F,265000,KT15 1NF,E07000212,{D707E535-F8D1-0AD9-E053-6B04A8C067CC},12284284,44,2,12,61,95,England and Wales: 1983-1990
5961.538462,2021,13/08/2021,T,F,310000,KT15 1NF,E07000212,{D22473F6-0C80-7B40-E053-6C04A8C0A630},12267596,52,3,11,68,90,England and Wales: 1976-1982
4583.333333,2021,15/01/2021,D,F,495000,KT15 1NF,E07000212,{D707E535-F8EA-0AD9-E053-6B04A8C067CC},12276874,108,6,11,66,80,England and Wales: 1983-1990
4255.319149,2021,28/04/2021,F,L,200000,KT15 1NG,E07000212,{C6209F5F-DA0A-295E-E053-6C04A8C0DDCC},12264324,47,3,12,62,72,England and Wales: 1976-1982
3539.130435,2021,04/08/2021,S,F,407000,KT15 1NL,E07000212,{CFC9085D-0DFD-9A70-E053-6B04A8C09D6A},12287335,115,8,11,62,85,England and Wales: 1900-1929
6250,2021,22/03/2021,S,F,450000,KT15 1NN,E07000212,{C18F412B-5152-81A6-E053-6B04A8C0AD18},12273919,72,4,11,46,84,England and Wales: 1930-1949
5989.130435,2021,08/04/2021,S,F,551000,KT15 1NN,E07000212,{C8A3A576-9DB6-0425-E053-6C04A8C0947B},12260010,92,5,12,71,84,England and Wales: 1950-1966
4329.896907,2021,01/02/2021,S,F,420000,KT15 1NN,E07000212,{C18F412B-574C-81A6-E053-6B04A8C0AD18},12273536,97,6,11,59,76,England and Wales: 1950-1966
6197.183099,2021,09/02/2021,S,F,440000,KT15 1NN,E07000212,{C18F412B-515A-81A6-E053-6B04A8C0AD18},12258847,71,3,11,64,82,England and Wales: 1950-1966
5789.473684,2021,21/06/2021,S,F,440000,KT15 1NN,E07000212,{C8A3A576-9D57-0425-E053-6C04A8C0947B},12286564,76,4,11,66,85,England and Wales: 1950-1966
8398.69281,2021,25/05/2021,D,F,642500,KT15 1NP,E07000212,{CFC9085D-0E8B-9A70-E053-6B04A8C09D6A},12267896,76.5,3,11,50,63,England and Wales: 1930-1949
5726.744186,2021,25/06/2021,D,F,492500,KT15 1NQ,E07000212,{CFC9085D-0DF6-9A70-E053-6B04A8C09D6A},12259592,86,5,11,42,85,England and Wales: 1930-1949
3965.517241,2021,23/09/2021,D,F,575000,KT15 1NQ,E07000212,{CFC9085D-0E3D-9A70-E053-6B04A8C09D6A},12286896,145,6,11,64,83,England and Wales: 1930-1949
3688.52459,2021,18/01/2021,S,F,450000,KT15 1NR,E07000212,{BEF7EBBF-5101-7A76-E053-6B04A8C092F7},12276549,122,7,11,74,85,England and Wales: 1976-1982
5353.846154,2021,20/12/2021,T,F,348000,KT15 1NS,E07000212,{DE2D0CE0-2CC3-51EE-E053-6C04A8C00671},12287143,65,4,11,64,89,England and Wales: 1967-1975
5000,2021,09/04/2021,S,F,410000,KT15 1NU,E07000212,{CB0035E6-37DB-58AE-E053-6B04A8C091AF},12269353,82,4,11,71,86,England and Wales: 1950-1966
7654.507655,2021,12/03/2021,D,F,810000,KT15 1NU,E07000212,{C3C3F9B6-4A82-362B-E053-6B04A8C03ACC},12277653,105.82,6,11,37,59,England and Wales: 1950-1966
8319.060436,2021,31/03/2021,D,F,340000,KT15 1NW,E07000212,{C8A3A576-9F2F-0425-E053-6C04A8C0947B},12261247,40.87,3,11,69,70,England and Wales: 1996-2002
5271.73913,2021,28/06/2021,D,F,485000,KT15 1NW,E07000212,{D22473F6-05B0-7B40-E053-6C04A8C0A630},12285759,92,5,11,62,86,England and Wales: 1900-1929
6944.444444,2021,27/08/2021,S,F,500000,KT15 1NX,E07000212,{D707E535-F3EB-0AD9-E053-6B04A8C067CC},12275518,72,4,11,65,85,England and Wales: 1950-1966
3622.641509,2021,28/05/2021,F,L,192000,KT15 1PF,E07000212,{CD5A9DCC-5958-310A-E053-6C04A8C00A1F},12284096,53,2,12,54,75,England and Wales: 1950-1966
4594.594595,2021,26/02/2021,T,F,340000,KT15 1PG,E07000212,{C3C3F9B6-4F05-362B-E053-6B04A8C03ACC},12282630,74,4,11,74,87,England and Wales: 1950-1966
3913.043478,2021,29/09/2021,F,L,270000,KT15 1PH,E07000212,{D93B27B1-6455-3100-E053-6C04A8C08887},12267688,69,3,12,59,61,England and Wales: 2003-2006
3781.440242,2021,01/04/2021,S,F,505000,KT15 1PL,E07000212,{C8A3A576-A0D1-0425-E053-6C04A8C0947B},12260152,133.547,7,11,29,40,England and Wales: 1900-1929
5571.428571,2021,03/12/2021,T,F,429000,KT15 1PP,E07000212,{DE2D0CE0-2D45-51EE-E053-6C04A8C00671},12263798,77,4,11,66,83,England and Wales: 1967-1975
4132.653061,2021,04/06/2021,T,F,405000,KT15 1PP,E07000212,{D22473F6-0A0A-7B40-E053-6C04A8C0A630},12267987,98,5,11,68,85,England and Wales: 1967-1975
4322.033898,2021,21/06/2021,F,L,255000,KT15 1PQ,E07000212,{D4D42646-5D6D-27F6-E053-6C04A8C0A572},12285704,59,3,11,70,77,England and Wales: 1991-1995
4166.666667,2021,28/09/2021,S,F,500000,KT15 1PS,E07000212,{D22473F6-0D3C-7B40-E053-6C04A8C0A630},12268074,120,7,12,50,81,England and Wales: 1950-1966
5358.695652,2021,16/03/2021,T,F,493000,KT15 1QA,E07000212,{C6209F5F-DC16-295E-E053-6C04A8C0DDCC},12275669,92,6,11,74,88,England and Wales: 2003-2006
4710.144928,2021,24/06/2021,F,L,325000,KT15 1QG,E07000212,{D4D42646-5D70-27F6-E053-6C04A8C0A572},12266862,69,3,11,57,77,England and Wales: 1950-1966
4092.071611,2021,14/01/2021,D,F,480000,KT15 1QH,E07000212,{BC8936BB-FBA3-0E2C-E053-6C04A8C0DBF4},12269299,117.3,5,11,45,51,England and Wales: 1900-1929
4454.545455,2021,25/08/2021,F,L,245000,KT15 1QH,E07000212,{D22473F6-1015-7B40-E053-6C04A8C0A630},12286453,55,3,11,71,77,England and Wales: 1967-1975
3921.568627,2021,12/03/2021,S,F,800000,KT15 1QN,E07000212,{E073986B-C485-2134-E053-6C04A8C0233B},12264960,204,9,11,69,80,England and Wales: before 1900
4274.193548,2021,05/02/2021,F,L,265000,KT15 1QQ,E07000212,{C18F412B-592E-81A6-E053-6B04A8C0AD18},12269156,62,3,11,72,80,England and Wales: 1967-1975
4077.961019,2021,11/08/2021,F,L,272000,KT15 1QQ,E07000212,{D707E535-FB1E-0AD9-E053-6B04A8C067CC},12257254,66.7,3,11,67,77,England and Wales: 1950-1966
4065.656566,2021,11/06/2021,D,F,805000,KT15 1QU,E07000212,{CFC9085D-0DE4-9A70-E053-6B04A8C09D6A},12261514,198,8,11,75,83,England and Wales: 1930-1949
4023.4375,2021,25/06/2021,D,F,515000,KT15 1QU,E07000212,{CFC9085D-0CA2-9A70-E053-6B04A8C09D6A},12285811,128,5,11,64,83,England and Wales: 1900-1929
3673.913043,2021,16/09/2021,S,F,422500,KT15 1QW,E07000212,{D93B27B1-5E9A-3100-E053-6C04A8C08887},12259433,115,6,11,56,85,England and Wales: 1900-1929
4649.122807,2021,19/03/2021,D,F,530000,KT15 1QW,E07000212,{C3C3F9B6-4C31-362B-E053-6B04A8C03ACC},12263017,114,5,12,48,60,England and Wales: before 1900
4832.402235,2021,14/05/2021,D,F,865000,KT15 1QW,E07000212,{C3C3F9B6-4CB0-362B-E053-6B04A8C03ACC},12261687,179,8,12,63,83,England and Wales: 1900-1929
5051.020408,2021,19/03/2021,D,F,495000,KT15 1QX,E07000212,{C6209F5F-D7C7-295E-E053-6C04A8C0DDCC},12260249,98,6,11,56,80,England and Wales: 1976-1982
4000,2021,04/06/2021,S,F,492000,KT15 1QY,E07000212,{CD5A9DCC-583B-310A-E053-6C04A8C00A1F},12285322,123,7,11,71,82,England and Wales: 1950-1966
4746.835443,2021,18/05/2021,T,F,375000,KT15 1QY,E07000212,{CD5A9DCC-5939-310A-E053-6C04A8C00A1F},12264727,79,4,11,72,87,England and Wales: 1950-1966
4883.72093,2021,25/06/2021,T,F,420000,KT15 1QY,E07000212,{CFC9085D-0F7A-9A70-E053-6B04A8C09D6A},12267292,86,5,11,66,87,England and Wales: 1950-1966
4791.666667,2021,11/06/2021,S,F,460000,KT15 1QZ,E07000212,{CD5A9DCC-57E3-310A-E053-6C04A8C00A1F},12285472,96,5,11,65,84,England and Wales: 1930-1949
5371.794872,2021,07/04/2021,D,F,628500,KT15 1RB,E07000212,{C6209F5F-D473-295E-E053-6C04A8C0DDCC},12263980,117,5,11,46,78,England and Wales: 1930-1949
5300,2021,22/09/2021,S,F,530000,KT15 1RB,E07000212,{CFC9085D-0E95-9A70-E053-6B04A8C09D6A},12286836,100,5,11,45,85,England and Wales: 1930-1949
3878.205128,2021,07/06/2021,S,F,605000,KT15 1RB,E07000212,{CD5A9DCC-570C-310A-E053-6C04A8C00A1F},12257556,156,6,11,65,84,England and Wales: 1930-1949
5277.777778,2021,14/09/2021,S,F,475000,KT15 1RB,E07000212,{D22473F6-06E8-7B40-E053-6C04A8C0A630},12286422,90,5,11,64,85,England and Wales: 1930-1949
6086.956522,2021,13/08/2021,T,F,280000,KT15 1RE,E07000212,{D22473F6-1025-7B40-E053-6C04A8C0A630},12281093,46,2,11,65,88,England and Wales: 1983-1990
5030.674847,2021,18/10/2021,F,L,205000,KT15 1RL,E07000212,{DE2D0CE0-2EB7-51EE-E053-6C04A8C00671},12276810,40.75,2,11,78,83,England and Wales: 1967-1975
4450,2021,30/04/2021,F,L,178000,KT15 1RL,E07000212,{CB0035E6-39BD-58AE-E053-6B04A8C091AF},12281012,40,2,11,58,81,England and Wales: 1967-1975
4606.741573,2021,15/04/2021,T,F,410000,KT15 1RN,E07000212,{C8A3A576-A49C-0425-E053-6C04A8C0947B},12258129,89,5,11,66,84,England and Wales: before 1900
4200,2021,29/06/2021,S,F,525000,KT15 1RN,E07000212,{CD5A9DCC-5AA9-310A-E053-6C04A8C00A1F},12277481,125,7,11,68,82,England and Wales: 1996-2002
5435.897436,2021,13/10/2021,T,L,212000,KT15 1RS,E07000212,{DBA933FA-0203-669D-E053-6B04A8C0AD56},12284417,39,4,11,55,71,England and Wales: 1996-2002
5925,2021,12/03/2021,F,L,237000,KT15 1RS,E07000212,{C8A3A576-A160-0425-E053-6C04A8C0947B},12259487,40,2,11,68,89,England and Wales: 1983-1990
3787.234043,2021,11/11/2021,F,L,178000,KT15 1SB,E07000212,{E073986B-C38E-2134-E053-6C04A8C0233B},12289020,47,2,12,63,68,England and Wales: 1967-1975
4875,2021,11/10/2021,T,F,390000,KT15 1SF,E07000212,{D22473F6-098A-7B40-E053-6C04A8C0A630},12277785,80,3,11,59,83,England and Wales: 1900-1929
4452.054795,2021,28/06/2021,F,L,325000,KT15 1SF,E07000212,{D4D42646-5F16-27F6-E053-6C04A8C0A572},12280764,73,3,11,80,80,England and Wales: 2007 onwards
5483.050847,2021,25/02/2021,D,F,647000,KT15 1SG,E07000212,{C18F412B-56DC-81A6-E053-6B04A8C0AD18},12274246,118,4,11,70,83,England and Wales: 1991-1995
5818.181818,2021,22/01/2021,F,L,320000,KT15 1SH,E07000212,{C18F412B-5A08-81A6-E053-6B04A8C0AD18},12286033,55,NA,11,84,84,
4012.195122,2021,22/01/2021,F,L,329000,KT15 1SH,E07000212,{C18F412B-5A07-81A6-E053-6B04A8C0AD18},12286051,82,NA,11,84,84,
5689.655172,2021,20/01/2021,F,L,330000,KT15 1SH,E07000212,{C18F412B-5A06-81A6-E053-6B04A8C0AD18},12286054,58,NA,11,82,82,
3823.529412,2021,17/02/2021,S,F,390000,KT15 1SR,E07000212,{C18F412B-5336-81A6-E053-6B04A8C0AD18},12285972,102,5,11,45,79,England and Wales: before 1900
5335.820896,2021,15/03/2021,D,F,357500,KT15 1SR,E07000212,{C8A3A576-A04E-0425-E053-6C04A8C0947B},12285998,67,4,11,68,88,England and Wales: before 1900
9036.802905,2021,04/03/2021,D,F,537500,KT15 1SR,E07000212,{CB0035E6-37A7-58AE-E053-6B04A8C091AF},12265285,59.479,5,11,8,12,England and Wales: 1900-1929
4833.333333,2021,30/07/2021,S,F,406000,KT15 1SS,E07000212,{D707E535-F935-0AD9-E053-6B04A8C067CC},12286144,84,5,11,57,85,England and Wales: 1900-1929
4644.444444,2021,28/05/2021,S,F,418000,KT15 1SS,E07000212,{D22473F6-0962-7B40-E053-6C04A8C0A630},12286291,90,4,11,58,82,England and Wales: 1930-1949
5487.195122,2021,28/10/2021,S,F,449950,KT15 1SS,E07000212,{DE2D0CE0-2D35-51EE-E053-6C04A8C00671},12264233,82,3,11,61,86,England and Wales: 1900-1929
