Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
62e14c5353e8c18967d69290,5ffadc52d3d12b4b84650d1a,APPROVED,2022-07-27T14:31:52.774000Z,2022-07-27T14:38:49.563000Z,2022-07-27T16:26:00.123000Z,,417,MBIMZO1R,123,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14c7bc6db43086dc4c064,61268bfae35dcb011f6081b5,APPROVED,2022-07-27T14:32:32.135000Z,2022-07-27T14:40:37.288000Z,2022-07-27T16:26:00.308000Z,,486,MBIMZO1R,877,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14cf12bf0ffbcc0bb1849,5ea4cebb8944a8495280db42,APPROVED,2022-07-27T14:34:27.607000Z,2022-07-27T15:00:35.150000Z,2022-07-27T16:26:00.531000Z,,1568,MBIMZO1R,684,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e14dbcc6db43086dc4c0aa,62cbeed2db7e43ef27ff8423,APPROVED,2022-07-27T14:37:52.869000Z,2022-07-27T14:44:29.407000Z,2022-07-27T16:25:48.480000Z,,397,MBIMZO1R,208,23,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
62e14e117e315a2e3ef13c3e,59c2fa00e3a73b00011a8e34,APPROVED,2022-07-27T14:39:16.308000Z,2022-07-27T14:46:26.009000Z,2022-07-27T16:25:48.651000Z,,430,MBIMZO1R,1212,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e14fbd66db481f135e5f2f,62682277645054f5802459b8,APPROVED,2022-07-27T14:46:23.761000Z,2022-07-27T14:54:09.458000Z,2022-07-27T16:25:48.812000Z,,466,MBIMZO1R,632,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e1568b04cbf6d92cd6926b,543e85adfdf99b7356902e90,APPROVED,2022-07-27T15:15:26.500000Z,2022-07-27T15:21:46.058000Z,2022-07-27T16:25:49.253000Z,,380,MBIMZO1R,3337,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e1568fdb7c6d52e5cc0c0c,5eaefbfa63ac4305357dae76,APPROVED,2022-07-27T15:15:30.426000Z,2022-07-27T15:19:52.969000Z,2022-07-27T16:26:00.733000Z,,263,MBIMZO1R,503,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d7d95cc2abe925f5cba,5cebd58ade266200191eaf7d,APPROVED,2022-07-28T07:40:52.323000Z,2022-07-28T07:50:44.982000Z,2022-07-28T08:56:26.612000Z,,593,MBIMZO1R,1671,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d7e6bc7f1dae1753c71,5cfd24ccf8ff8a00017319d0,APPROVED,2022-07-28T07:40:46.016000Z,2022-07-28T07:47:02.176000Z,2022-07-28T08:56:26.789000Z,,377,MBIMZO1R,1262,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
62e23d7ead7fabd508753c6d,5c8ba607c5366c0001d022cb,APPROVED,2022-07-28T07:40:53.951000Z,2022-07-28T07:57:42.107000Z,2022-07-28T08:56:26.981000Z,,1009,MBIMZO1R,1510,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d7eff5d7d835c753c54,628f7669ee68aabf3930123b,APPROVED,2022-07-28T07:42:00.345000Z,2022-07-28T07:48:39.930000Z,2022-07-28T08:56:27.143000Z,,400,MBIMZO1R,634,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e23d7f334f47c76270377b,5bae4be0542eed0001384ec0,APPROVED,2022-07-28T07:40:50.820000Z,2022-07-28T07:47:38.147000Z,2022-07-28T08:56:27.377000Z,,408,MBIMZO1R,324,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e23d807e4668ac1aa5759f,62b4388226967b3994d79da1,APPROVED,2022-07-28T07:40:48.434000Z,2022-07-28T07:46:44.490000Z,2022-07-28T08:56:27.789000Z,,357,MBIMZO1R,510,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d813a540a86848e1eab,607f441b91a96d298ca2d347,APPROVED,2022-07-28T07:40:52.922000Z,2022-07-28T08:01:43.262000Z,2022-07-28T08:56:27.988000Z,,1251,MBIMZO1R,1048,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d84546b7f49bfae625f,59bb884a3c45a10001ccc4f7,APPROVED,2022-07-28T07:40:52.066000Z,2022-07-28T07:48:55.110000Z,2022-07-28T08:56:28.155000Z,,484,MBIMZO1R,1610,43,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e23d854912579cd3daab90,604541676af7216614098dde,APPROVED,2022-07-28T07:40:53.597000Z,2022-07-28T07:46:34.894000Z,2022-07-28T08:56:28.321000Z,,342,MBIMZO1R,1291,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d85a035cddbfcde6b6b,5be6ef463b047e0001a38a8a,APPROVED,2022-07-28T07:40:53.092000Z,2022-07-28T07:47:40.715000Z,2022-07-28T08:56:28.498000Z,,408,MBIMZO1R,1626,70,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e23d8603baad520001affa,5f75d01a857e4e27a575f7ca,APPROVED,2022-07-28T07:40:54.571000Z,2022-07-28T07:50:11.830000Z,2022-07-28T08:56:36.582000Z,,558,MBIMZO1R,1295,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d861726b27c772a8a13,59b07ed00516f6000197c0f9,APPROVED,2022-07-28T07:41:32.900000Z,2022-07-28T07:52:47.001000Z,2022-07-28T08:56:36.733000Z,,675,MBIMZO1R,226,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d86414ed5b475c2f3f7,5dfb7cbd01423f8a774d893b,APPROVED,2022-07-28T07:40:54.127000Z,2022-07-28T07:48:46.869000Z,2022-07-28T08:56:28.688000Z,,473,MBIMZO1R,1924,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
62e23d86bc0db37b8e297cd5,5bbcc67dac45e6000131f9a7,APPROVED,2022-07-28T07:40:56.011000Z,2022-07-28T07:48:17.129000Z,2022-07-28T08:56:28.936000Z,,442,MBIMZO1R,382,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e23d87a06024804393174d,610a879e6500d1d653b3da54,APPROVED,2022-07-28T07:41:01.152000Z,2022-07-28T07:53:36.518000Z,2022-07-28T08:56:29.133000Z,,756,MBIMZO1R,1004,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e23d87b65613842a9078f7,6048d527affd1428c830c2e2,APPROVED,2022-07-28T07:41:01.216000Z,2022-07-28T07:46:30.677000Z,2022-07-28T08:56:36.888000Z,,330,MBIMZO1R,860,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d87bc0db37b8e297cd7,5cc39aa64d7a7f0001817c43,APPROVED,2022-07-28T07:40:55.501000Z,2022-07-28T07:49:56.375000Z,2022-07-28T08:56:37.039000Z,,541,MBIMZO1R,810,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d88606c2b425a1acfe5,5f529c8d81da7d58cd46cc29,APPROVED,2022-07-28T07:40:58.443000Z,2022-07-28T07:48:29.221000Z,2022-07-28T08:56:37.196000Z,,451,MBIMZO1R,581,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e23d88b43ab79f644a2836,56fd111d581aa6000f54d061,APPROVED,2022-07-28T07:41:01.331000Z,2022-07-28T07:48:34.870000Z,2022-07-28T08:56:29.322000Z,,454,MBIMZO1R,3449,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d88b7ca8f0320fd0fb8,62c5f224fb8653dcf806d768,APPROVED,2022-07-28T07:41:01.771000Z,2022-07-28T07:47:09.550000Z,2022-07-28T08:56:29.593000Z,,368,MBIMZO1R,170,37,Male,White,Germany,France,United Kingdom,English,No,Unemployed (and job seeking)
62e23d891898a7bebaec5a40,6139e17b320b943dc7ec57b4,APPROVED,2022-07-28T07:40:59.669000Z,2022-07-28T07:48:06.147000Z,2022-07-28T08:56:37.350000Z,,427,MBIMZO1R,504,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e23d8933399f7ffd1bda34,5e8f8ebc09b58f28c329da6f,APPROVED,2022-07-28T07:41:00.553000Z,2022-07-28T07:50:01.512000Z,2022-07-28T08:56:29.762000Z,,541,MBIMZO1R,1253,33,Male,White,Switzerland,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
62e23d894a37f6b813eb8599,62ac71cec3309a48781684eb,APPROVED,2022-07-28T07:41:02.840000Z,2022-07-28T07:48:43.276000Z,2022-07-28T08:56:29.961000Z,,461,MBIMZO1R,209,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e23d89f8a9f7d09e19497d,5d6bfd6f3a9682001bd62534,APPROVED,2022-07-28T07:40:57.057000Z,2022-07-28T07:49:29.180000Z,2022-07-28T08:56:37.498000Z,,513,MBIMZO1R,454,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d8a152105dc29504c5c,5ee10c33a3011311034f2cb1,APPROVED,2022-07-28T07:41:04.827000Z,2022-07-28T07:46:59.420000Z,2022-07-28T08:56:30.129000Z,,355,MBIMZO1R,919,36,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d8a8f7d212e2b81139b,616cbfb55486b52d735885fa,APPROVED,2022-07-28T07:41:00.982000Z,2022-07-28T07:47:09.377000Z,2022-07-28T08:56:37.658000Z,,369,MBIMZO1R,590,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e23d8a9f3615d6511bda61,5ac038890527ba0001c1ec60,APPROVED,2022-07-28T07:41:00.352000Z,2022-07-28T07:55:17.078000Z,2022-07-28T08:56:30.341000Z,,857,MBIMZO1R,772,45,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e23d8b01270b5582b2f071,5c9322e9d2c77700010668b3,APPROVED,2022-07-28T07:41:02.397000Z,2022-07-28T07:48:11.722000Z,2022-07-28T08:56:37.809000Z,,430,MBIMZO1R,740,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
62e23d8b5e001793beaebddc,5cec2831539ced0017fbc5f4,APPROVED,2022-07-28T07:41:01.868000Z,2022-07-28T07:48:41.899000Z,2022-07-28T08:56:30.503000Z,,461,MBIMZO1R,1320,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d8b8f578a2fb4b2f096,60536d640af90db5d51d4102,APPROVED,2022-07-28T07:41:02.555000Z,2022-07-28T07:48:04.503000Z,2022-07-28T08:56:30.734000Z,,422,MBIMZO1R,793,51,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d8ba4f2f274bfae623f,5a9be9db6219a30001d34f1b,APPROVED,2022-07-28T07:40:59.974000Z,2022-07-28T07:47:07.477000Z,2022-07-28T08:56:37.955000Z,,368,MBIMZO1R,516,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e23d8ba65d6de3d3fd0fc4,61422a3115aaa36f32f2e0c2,APPROVED,2022-07-28T07:41:03.362000Z,2022-07-28T07:48:45.767000Z,2022-07-28T08:56:38.101000Z,,463,MBIMZO1R,906,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d8c152105dc29504c5d,568b76fa39a70e000c57b07a,APPROVED,2022-07-28T07:41:00.167000Z,2022-07-28T07:47:36.558000Z,2022-07-28T08:56:38.306000Z,,397,MBIMZO1R,1943,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e23d8c5431f78873ec5a6b,62e1710a9e56b0cde8c2f3fb,APPROVED,2022-07-28T07:41:02.460000Z,2022-07-28T07:47:53.441000Z,2022-07-28T08:56:30.917000Z,,411,MBIMZO1R,26,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
62e23d8c6b16aebb1caebdda,62c43b9bbd4c3991922ffa71,APPROVED,2022-07-28T07:41:00.697000Z,2022-07-28T07:46:03.045000Z,2022-07-28T08:56:31.122000Z,,303,MBIMZO1R,292,18,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
62e23d8c94d55bfe96746490,5de3c83c2033793be6591e53,APPROVED,2022-07-28T07:41:00.074000Z,2022-07-28T07:51:55.326000Z,2022-07-28T08:56:31.318000Z,,656,MBIMZO1R,1687,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d8cad4fed5c306ede89,6090f952525df6a9a07b6921,APPROVED,2022-07-28T07:41:03.622000Z,2022-07-28T07:48:10.951000Z,2022-07-28T08:56:38.459000Z,,428,MBIMZO1R,678,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d8d54d58a681d1bda3a,62d175feb62f3e39e0852b46,APPROVED,2022-07-28T07:41:05.970000Z,2022-07-28T07:46:46.975000Z,2022-07-28T08:56:38.639000Z,,342,MBIMZO1R,121,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
62e23d8db6a263d3d5daab73,5e49f017a38314465e45706b,APPROVED,2022-07-28T07:41:05.715000Z,2022-07-28T07:46:51.456000Z,2022-07-28T08:56:38.803000Z,,346,MBIMZO1R,747,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
62e23d8e0fd6d076e5b82865,622b3b137403ced9a93cf136,APPROVED,2022-07-28T07:41:06.449000Z,2022-07-28T07:47:59.345000Z,2022-07-28T08:56:38.998000Z,,413,MBIMZO1R,444,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e23d8e45580e6da988a21c,5d8272296cca0b001759f562,APPROVED,2022-07-28T07:49:29.530000Z,2022-07-28T07:59:20.370000Z,2022-07-28T08:56:39.171000Z,,591,MBIMZO1R,1242,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e23d9196b4868e90fd0fd6,5bc4c4933b998700018142cd,APPROVED,2022-07-28T07:41:09.149000Z,2022-07-28T07:47:15.023000Z,2022-07-28T08:56:39.353000Z,,366,MBIMZO1R,924,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e23d91d41f7907538113a0,5f21224ca1a41d48cd4fc726,APPROVED,2022-07-28T07:41:08.449000Z,2022-07-28T07:47:51.868000Z,2022-07-28T08:56:39.499000Z,,404,MBIMZO1R,920,48,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
62e23d931d21bc4426ae6253,5693df018d93fe000dfa5733,APPROVED,2022-07-28T07:41:07.225000Z,2022-07-28T08:02:40.313000Z,2022-07-28T08:56:39.680000Z,,1294,MBIMZO1R,1832,49,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
62e23d93b65613842a9078f8,59dfb372d838ae0001850662,APPROVED,2022-07-28T07:41:12.345000Z,2022-07-28T07:46:53.001000Z,2022-07-28T08:56:39.837000Z,,341,MBIMZO1R,494,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
62e23d94ef3805982ab1c457,5f69cc6f69949e00098d8295,APPROVED,2022-07-28T07:41:08.757000Z,2022-07-28T07:46:53.219000Z,2022-07-28T08:56:39.991000Z,,345,MBIMZO1R,1221,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23d959c274d5d2a5b516b,5ba1095596241800011385b2,APPROVED,2022-07-28T07:41:13.578000Z,2022-07-28T07:46:28.516000Z,2022-07-28T08:56:40.154000Z,,315,MBIMZO1R,290,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
62e23ed682ee9685425f5ccb,62da65722419df463ae64fc9,APPROVED,2022-07-28T07:46:33.800000Z,2022-07-28T07:52:17.622000Z,2022-07-28T08:56:31.513000Z,,344,MBIMZO1R,18,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62e23effa43f3ce0c1049b2d,5d95dfca33f8930017e85486,APPROVED,2022-07-28T07:51:30.315000Z,2022-07-28T08:00:42.580000Z,2022-07-28T08:56:40.382000Z,,553,MBIMZO1R,923,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
62e23f260dab9b9992049b3d,602a2911a73ba046955f6c58,APPROVED,2022-07-28T07:47:53.024000Z,2022-07-28T07:53:59.494000Z,2022-07-28T08:56:40.578000Z,,367,MBIMZO1R,1232,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
